state_fips_code,county_fips_code,state_name,county_entity_name,msa_non_msa_code,msa_non_msa_name
01,001,Alabama,Autauga County,33860,"Montgomery, AL"
01,003,Alabama,Baldwin County,19300,"Daphne-Fairhope-Foley, AL"
01,005,Alabama,Barbour County,100004,"Southeast Alabama nonmetropolitan
area"
01,007,Alabama,Bibb County,13820,"Birmingham-Hoover, AL"
01,009,Alabama,Blount County,13820,"Birmingham-Hoover, AL"
01,011,Alabama,Bullock County,100004,Southeast Alabama nonmetropolitan area
01,013,Alabama,Butler County,100004,"Southeast Alabama nonmetropolitan
area"
01,015,Alabama,Calhoun County,11500,"Anniston-Oxford-Jacksonville, AL"
01,017,Alabama,Chambers County,100002,Northeast Alabama nonmetropolitan area
01,019,Alabama,Cherokee County,100002,Northeast Alabama nonmetropolitan area
01,021,Alabama,Chilton County,13820,"Birmingham-Hoover, AL"
01,023,Alabama,Choctaw County,100003,"Southwest Alabama nonmetropolitan
area"
01,025,Alabama,Clarke County,100003,Southwest Alabama nonmetropolitan area
01,027,Alabama,Clay County,100002,"Northeast Alabama nonmetropolitan
area"
01,029,Alabama,Cleburne County,100002,"Northeast Alabama nonmetropolitan
area"
01,031,Alabama,Coffee County,100004,Southeast Alabama nonmetropolitan area
01,033,Alabama,Colbert County,22520,"Florence-Muscle Shoals, AL"
01,035,Alabama,Conecuh County,100003,"Southwest Alabama nonmetropolitan
area"
01,037,Alabama,Coosa County,100002,"Northeast Alabama nonmetropolitan
area"
01,039,Alabama,Covington County,100004,Southeast Alabama nonmetropolitan area
01,041,Alabama,"Crenshaw
County",100004,"Southeast Alabama nonmetropolitan
area"
01,043,Alabama,Cullman County,100001,Northwest Alabama nonmetropolitan area
01,045,Alabama,Dale County,100004,Southeast Alabama nonmetropolitan area
01,047,Alabama,Dallas County,100003,"Southwest Alabama nonmetropolitan
area"
01,049,Alabama,DeKalb County,100002,Northeast Alabama nonmetropolitan area
01,051,Alabama,Elmore County,33860,"Montgomery, AL"
01,053,Alabama,Escambia County,100003,"Southwest Alabama nonmetropolitan
area"
01,055,Alabama,Etowah County,23460,"Gadsden, AL"
01,057,Alabama,Fayette County,100001,Northwest Alabama nonmetropolitan area
01,059,Alabama,Franklin County,100001,"Northwest Alabama nonmetropolitan
area"
01,061,Alabama,Geneva County,20020,"Dothan, AL"
01,063,Alabama,Greene County,100003,"Southwest Alabama nonmetropolitan
area"
01,065,Alabama,Hale County,46220,"Tuscaloosa, AL"
01,067,Alabama,Henry County,20020,"Dothan, AL"
01,069,Alabama,Houston County,20020,"Dothan, AL"
01,071,Alabama,Jackson County,100002,Northeast Alabama nonmetropolitan area
01,073,Alabama,Jefferson County,13820,"Birmingham-Hoover, AL"
01,075,Alabama,Lamar County,100001,"Northwest Alabama nonmetropolitan
area"
01,077,Alabama,"Lauderdale
County",22520,"Florence-Muscle Shoals, AL"
01,079,Alabama,Lawrence County,19460,"Decatur, AL"
01,081,Alabama,Lee County,12220,"Auburn-Opelika, AL"
01,083,Alabama,"Limestone
County",26620,"Huntsville, AL"
01,085,Alabama,Lowndes County,33860,"Montgomery, AL"
01,087,Alabama,Macon County,100004,"Southeast Alabama nonmetropolitan
area"
01,089,Alabama,Madison County,26620,"Huntsville, AL"
01,091,Alabama,Marengo County,100003,Southwest Alabama nonmetropolitan area
01,093,Alabama,Marion County,100001,"Northwest Alabama nonmetropolitan
area"
01,095,Alabama,Marshall County,100002,Northeast Alabama nonmetropolitan area
01,097,Alabama,Mobile County,33660,"Mobile, AL"
01,099,Alabama,Monroe County,100003,Southwest Alabama nonmetropolitan area
01,101,Alabama,Montgomery County,33860,"Montgomery, AL"
01,103,Alabama,Morgan County,19460,"Decatur, AL"
01,105,Alabama,Perry County,100003,"Southwest Alabama nonmetropolitan
area"
01,107,Alabama,Pickens County,46220,"Tuscaloosa, AL"
01,109,Alabama,Pike County,100004,Southeast Alabama nonmetropolitan area
01,111,Alabama,"Randolph
County",100002,"Northeast Alabama nonmetropolitan
area"
01,113,Alabama,Russell County,17980,"Columbus, GA-AL"
01,115,Alabama,St. Clair County,13820,"Birmingham-Hoover, AL"
01,117,Alabama,Shelby County,13820,"Birmingham-Hoover, AL"
01,119,Alabama,Sumter County,100003,"Southwest Alabama nonmetropolitan
area"
01,121,Alabama,Talladega County,100002,Northeast Alabama nonmetropolitan area
01,123,Alabama,"Tallapoosa
County",100002,"Northeast Alabama nonmetropolitan
area"
01,125,Alabama,"Tuscaloosa
County",46220,"Tuscaloosa, AL"
01,127,Alabama,Walker County,13820,"Birmingham-Hoover, AL"
01,129,Alabama,Washington County,100003,Southwest Alabama nonmetropolitan area
01,131,Alabama,Wilcox County,100003,"Southwest Alabama nonmetropolitan
area"
01,133,Alabama,Winston County,100001,"Northwest Alabama nonmetropolitan
area"
02,013,Alaska,Aleutians East Borough,200006,Alaska nonmetropolitan area
02,016,Alaska,"Aleutians West
Census Area",200006,Alaska nonmetropolitan area
02,020,Alaska,Anchorage Municipality,11260,"Anchorage, AK"
02,050,Alaska,Bethel Census Area,200006,Alaska nonmetropolitan area
02,060,Alaska,"Bristol Bay
Borough",200006,Alaska nonmetropolitan area
02,063,Alaska,Chugach Census Area,200006,Alaska nonmetropolitan area
02,066,Alaska,"Copper River
Census Area",200006,Alaska nonmetropolitan area
02,068,Alaska,Denali Borough,200006,Alaska nonmetropolitan area
02,070,Alaska,Dillingham Census Area,200006,Alaska nonmetropolitan area
02,090,Alaska,"Fairbanks North
Star Borough",21820,"Fairbanks, AK"
02,100,Alaska,Haines Borough,200006,Alaska nonmetropolitan area
02,105,Alaska,Hoonah-Angoon Census Area,200006,Alaska nonmetropolitan area
02,110,Alaska,"Juneau City and
Borough",200006,Alaska nonmetropolitan area
02,122,Alaska,"Kenai Peninsula
Borough",200006,Alaska nonmetropolitan area
02,130,Alaska,"Ketchikan Gateway
Borough",200006,Alaska nonmetropolitan area
02,150,Alaska,"Kodiak Island
Borough",200006,Alaska nonmetropolitan area
02,158,Alaska,Kusilvak Census Area,200006,Alaska nonmetropolitan area
02,164,Alaska,"Lake and Peninsula
Borough",200006,Alaska nonmetropolitan area
02,170,Alaska,"Matanuska-
Susitna Borough",11260,"Anchorage, AK"
02,180,Alaska,"Nome Census
Area",200006,Alaska nonmetropolitan area
02,185,Alaska,North Slope Borough,200006,Alaska nonmetropolitan area
02,188,Alaska,"Northwest Arctic
Borough",200006,Alaska nonmetropolitan area
02,195,Alaska,"Petersburg
Borough",200006,Alaska nonmetropolitan area
02,198,Alaska,"Prince of Wales-
Hyder Census Area",200006,Alaska nonmetropolitan area
02,220,Alaska,Sitka City and Borough,200006,Alaska nonmetropolitan area
02,230,Alaska,"Skagway
Municipality",200006,Alaska nonmetropolitan area
02,240,Alaska,"Southeast
Fairbanks Census Area",200006,Alaska nonmetropolitan area
02,275,Alaska,Wrangell City and Borough,200006,Alaska nonmetropolitan area
02,282,Alaska,"Yakutat City and
Borough",200006,Alaska nonmetropolitan area
02,290,Alaska,Yukon-Koyukuk Census Area,200006,Alaska nonmetropolitan area
04,001,Arizona,Apache County,400001,Arizona nonmetropolitan area
04,003,Arizona,Cochise County,43420,"Sierra Vista-Douglas, AZ"
04,005,Arizona,Coconino County,22380,"Flagstaff, AZ"
04,007,Arizona,Gila County,400001,Arizona nonmetropolitan area
04,009,Arizona,Graham County,400001,Arizona nonmetropolitan area
04,011,Arizona,Greenlee County,400001,Arizona nonmetropolitan area
04,012,Arizona,La Paz County,400001,Arizona nonmetropolitan area
04,013,Arizona,"Maricopa
County",38060,"Phoenix-Mesa-Scottsdale, AZ"
04,015,Arizona,Mohave County,29420,"Lake Havasu City-Kingman, AZ"
04,017,Arizona,Navajo County,400001,Arizona nonmetropolitan area
04,019,Arizona,Pima County,46060,"Tucson, AZ"
04,021,Arizona,Pinal County,38060,"Phoenix-Mesa-Scottsdale, AZ"
04,023,Arizona,"Santa Cruz
County",400001,Arizona nonmetropolitan area
04,025,Arizona,Yavapai County,39140,"Prescott, AZ"
04,027,Arizona,Yuma County,49740,"Yuma, AZ"
05,001,Arkansas,Arkansas County,500004,South Arkansas nonmetropolitan area
05,003,Arkansas,Ashley County,500004,South Arkansas nonmetropolitan area
05,005,Arkansas,Baxter County,500001,North Arkansas nonmetropolitan area
05,007,Arkansas,Benton County,22220,"Fayetteville-Springdale-Rogers, AR-MO"
05,009,Arkansas,Boone County,500001,North Arkansas nonmetropolitan area
05,011,Arkansas,Bradley County,500004,South Arkansas nonmetropolitan area
05,013,Arkansas,Calhoun County,500004,South Arkansas nonmetropolitan area
05,015,Arkansas,Carroll County,500001,North Arkansas nonmetropolitan area
05,017,Arkansas,Chicot County,500004,South Arkansas nonmetropolitan area
05,019,Arkansas,Clark County,500003,West Arkansas nonmetropolitan area
05,021,Arkansas,Clay County,500002,East Arkansas nonmetropolitan area
05,023,Arkansas,Cleburne County,500001,North Arkansas nonmetropolitan area
05,025,Arkansas,Cleveland County,38220,"Pine Bluff, AR"
05,027,Arkansas,"Columbia
County",500004,South Arkansas nonmetropolitan area
05,029,Arkansas,Conway County,500003,West Arkansas nonmetropolitan area
05,031,Arkansas,Craighead County,27860,"Jonesboro, AR"
05,033,Arkansas,Crawford County,22900,"Fort Smith, AR-OK"
05,035,Arkansas,"Crittenden
County",32820,"Memphis, TN-MS-AR"
05,037,Arkansas,Cross County,500002,East Arkansas nonmetropolitan area
05,039,Arkansas,Dallas County,500004,South Arkansas nonmetropolitan area
05,041,Arkansas,Desha County,500004,South Arkansas nonmetropolitan area
05,043,Arkansas,Drew County,500004,South Arkansas nonmetropolitan area
05,045,Arkansas,Faulkner County,30780,"Little Rock-North Little Rock-Conway, AR"
05,047,Arkansas,Franklin County,500003,West Arkansas nonmetropolitan area
05,049,Arkansas,Fulton County,500001,North Arkansas nonmetropolitan area
05,051,Arkansas,Garland County,26300,"Hot Springs, AR"
05,053,Arkansas,Grant County,30780,"Little Rock-North Little Rock-Conway, AR"
05,055,Arkansas,Greene County,500002,East Arkansas nonmetropolitan area
05,057,Arkansas,Hempstead County,500004,South Arkansas nonmetropolitan area
05,059,Arkansas,"Hot Spring
County",500003,West Arkansas nonmetropolitan area
05,061,Arkansas,Howard County,500004,South Arkansas nonmetropolitan area
05,063,Arkansas,"Independence
County",500001,North Arkansas nonmetropolitan area
05,065,Arkansas,Izard County,500001,North Arkansas nonmetropolitan area
05,067,Arkansas,Jackson County,500001,North Arkansas nonmetropolitan area
05,069,Arkansas,Jefferson County,38220,"Pine Bluff, AR"
05,071,Arkansas,Johnson County,500003,West Arkansas nonmetropolitan area
05,073,Arkansas,Lafayette County,500004,South Arkansas nonmetropolitan area
05,075,Arkansas,Lawrence County,500002,East Arkansas nonmetropolitan area
05,077,Arkansas,Lee County,500002,East Arkansas nonmetropolitan area
05,079,Arkansas,Lincoln County,38220,"Pine Bluff, AR"
05,081,Arkansas,"Little River
County",45500,"Texarkana, TX-AR"
05,083,Arkansas,Logan County,500003,West Arkansas nonmetropolitan area
05,085,Arkansas,Lonoke County,30780,"Little Rock-North Little Rock-Conway, AR"
05,087,Arkansas,Madison County,22220,"Fayetteville-Springdale-Rogers, AR-MO"
05,089,Arkansas,Marion County,500001,North Arkansas nonmetropolitan area
05,091,Arkansas,Miller County,45500,"Texarkana, TX-AR"
05,093,Arkansas,"Mississippi
County",500002,East Arkansas nonmetropolitan area
05,095,Arkansas,Monroe County,500002,East Arkansas nonmetropolitan area
05,097,Arkansas,Montgomery County,500003,West Arkansas nonmetropolitan area
05,099,Arkansas,Nevada County,500004,South Arkansas nonmetropolitan area
05,101,Arkansas,Newton County,500001,North Arkansas nonmetropolitan area
05,103,Arkansas,Ouachita County,500004,South Arkansas nonmetropolitan area
05,105,Arkansas,Perry County,30780,"Little Rock-North Little Rock-Conway, AR"
05,107,Arkansas,Phillips County,500002,East Arkansas nonmetropolitan area
05,109,Arkansas,Pike County,500003,West Arkansas nonmetropolitan area
05,111,Arkansas,Poinsett County,27860,"Jonesboro, AR"
05,113,Arkansas,Polk County,500003,West Arkansas nonmetropolitan area
05,115,Arkansas,Pope County,500003,West Arkansas nonmetropolitan area
05,117,Arkansas,Prairie County,500002,East Arkansas nonmetropolitan area
05,119,Arkansas,Pulaski County,30780,"Little Rock-North Little Rock-Conway, AR"
05,121,Arkansas,"Randolph
County",500002,East Arkansas nonmetropolitan area
05,123,Arkansas,St. Francis County,500002,East Arkansas nonmetropolitan area
05,125,Arkansas,Saline County,30780,"Little Rock-North Little Rock-Conway, AR"
05,127,Arkansas,Scott County,500003,West Arkansas nonmetropolitan area
05,129,Arkansas,Searcy County,500001,North Arkansas nonmetropolitan area
05,131,Arkansas,"Sebastian
County",22900,"Fort Smith, AR-OK"
05,133,Arkansas,Sevier County,500004,South Arkansas nonmetropolitan area
05,135,Arkansas,Sharp County,500001,North Arkansas nonmetropolitan area
05,137,Arkansas,Stone County,500001,North Arkansas nonmetropolitan area
05,139,Arkansas,Union County,500004,South Arkansas nonmetropolitan area
05,141,Arkansas,"Van Buren
County",500001,North Arkansas nonmetropolitan area
05,143,Arkansas,Washington County,22220,"Fayetteville-Springdale-Rogers, AR-MO"
05,145,Arkansas,White County,500001,North Arkansas nonmetropolitan area
05,147,Arkansas,"Woodruff
County",500001,North Arkansas nonmetropolitan area
05,149,Arkansas,Yell County,500003,West Arkansas nonmetropolitan area
06,001,California,Alameda County,41860,"San Francisco-Oakland-Hayward, CA"
06,003,California,Alpine County,600006,"Eastern Sierra-Mother Lode Region of
California nonmetropolitan area"
06,005,California,Amador County,600006,Eastern Sierra-Mother Lode Region of California nonmetropolitan area
06,007,California,Butte County,17020,"Chico, CA"
06,009,California,Calaveras County,600006,Eastern Sierra-Mother Lode Region of California nonmetropolitan area
06,011,California,Colusa County,600007,"North Valley-Northern Mountains Region of California nonmetropolitan
area"
06,013,California,"Contra Costa
County",41860,"San Francisco-Oakland-Hayward, CA"
06,015,California,"Del Norte
County",600003,"North Coast Region of California
nonmetropolitan area"
06,017,California,El Dorado County,40900,"Sacramento--Roseville--Arden-Arcade, CA"
06,019,California,Fresno County,23420,"Fresno, CA"
06,021,California,Glenn County,600007,"North Valley-Northern Mountains Region of California nonmetropolitan
area"
06,023,California,Humboldt County,600003,North Coast Region of California nonmetropolitan area
06,025,California,Imperial County,20940,"El Centro, CA"
06,027,California,Inyo County,600006,"Eastern Sierra-Mother Lode Region of
California nonmetropolitan area"
06,029,California,Kern County,12540,"Bakersfield, CA"
06,031,California,Kings County,25260,"Hanford-Corcoran, CA"
06,033,California,Lake County,600003,North Coast Region of California nonmetropolitan area
06,035,California,Lassen County,600007,"North Valley-Northern Mountains
Region of California nonmetropolitan area"
06,037,California,Los Angeles County,31080,"Los Angeles-Long Beach-Anaheim, CA"
06,039,California,Madera County,31460,"Madera, CA"
06,041,California,Marin County,41860,"San Francisco-Oakland-Hayward, CA"
06,043,California,"Mariposa
County",600006,"Eastern Sierra-Mother Lode Region of
California nonmetropolitan area"
06,045,California,Mendocino County,600003,North Coast Region of California nonmetropolitan area
06,047,California,Merced County,32900,"Merced, CA"
06,049,California,Modoc County,600007,North Valley-Northern Mountains Region of California nonmetropolitan area
06,051,California,Mono County,600006,Eastern Sierra-Mother Lode Region of California nonmetropolitan area
06,053,California,Monterey County,41500,"Salinas, CA"
06,055,California,Napa County,34900,"Napa, CA"
06,057,California,Nevada County,600007,"North Valley-Northern Mountains Region of California nonmetropolitan
area"
06,059,California,Orange County,31080,"Los Angeles-Long Beach-Anaheim, CA"
06,061,California,Placer County,40900,"Sacramento--Roseville--Arden-Arcade,
CA"
06,063,California,Plumas County,600007,"North Valley-Northern Mountains Region of California nonmetropolitan
area"
06,065,California,Riverside County,40140,"Riverside-San Bernardino-Ontario, CA"
06,067,California,"Sacramento
County",40900,"Sacramento--Roseville--Arden-Arcade,
CA"
06,069,California,San Benito County,41940,"San Jose-Sunnyvale-Santa Clara, CA"
06,071,California,San Bernardino County,40140,"Riverside-San Bernardino-Ontario, CA"
06,073,California,"San Diego
County",41740,"San Diego-Carlsbad, CA"
06,075,California,San Francisco County,41860,"San Francisco-Oakland-Hayward, CA"
06,077,California,"San Joaquin
County",44700,"Stockton-Lodi, CA"
06,079,California,"San Luis Obispo
County",42020,"San Luis Obispo-Paso Robles-Arroyo
Grande, CA"
06,081,California,San Mateo County,41860,"San Francisco-Oakland-Hayward, CA"
06,083,California,"Santa Barbara
County",42200,"Santa Maria-Santa Barbara, CA"
06,085,California,"Santa Clara
County",41940,"San Jose-Sunnyvale-Santa Clara, CA"
06,087,California,Santa Cruz County,42100,"Santa Cruz-Watsonville, CA"
06,089,California,Shasta County,39820,"Redding, CA"
06,091,California,Sierra County,600007,"North Valley-Northern Mountains Region of California nonmetropolitan
area"
06,093,California,Siskiyou County,600007,"North Valley-Northern Mountains
Region of California nonmetropolitan area"
06,095,California,Solano County,46700,"Vallejo-Fairfield, CA"
06,097,California,Sonoma County,42220,"Santa Rosa, CA"
06,099,California,Stanislaus County,33700,"Modesto, CA"
06,101,California,Sutter County,49700,"Yuba City, CA"
06,103,California,Tehama County,600007,"North Valley-Northern Mountains Region of California nonmetropolitan
area"
06,105,California,Trinity County,600007,"North Valley-Northern Mountains Region of California nonmetropolitan
area"
06,107,California,Tulare County,47300,"Visalia-Porterville, CA"
06,109,California,Tuolumne County,600006,Eastern Sierra-Mother Lode Region of California nonmetropolitan area
06,111,California,Ventura County,37100,"Oxnard-Thousand Oaks-Ventura, CA"
06,113,California,Yolo County,40900,"Sacramento--Roseville--Arden-Arcade,
CA"
06,115,California,Yuba County,49700,"Yuba City, CA"
08,001,Colorado,Adams County,19740,"Denver-Aurora-Lakewood, CO"
08,003,Colorado,Alamosa County,800001,Eastern and Southern Colorado nonmetropolitan area
08,005,Colorado,Arapahoe County,19740,"Denver-Aurora-Lakewood, CO"
08,007,Colorado,"Archuleta
County",800002,"Southwest Colorado nonmetropolitan
area"
08,009,Colorado,Baca County,800001,Eastern and Southern Colorado nonmetropolitan area
08,011,Colorado,Bent County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,013,Colorado,Boulder County,14500,"Boulder, CO"
08,014,Colorado,"Broomfield
County",19740,"Denver-Aurora-Lakewood, CO"
08,015,Colorado,Chaffee County,800002,Southwest Colorado nonmetropolitan area
08,017,Colorado,"Cheyenne
County",800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,019,Colorado,"Clear Creek
County",19740,"Denver-Aurora-Lakewood, CO"
08,021,Colorado,Conejos County,800001,Eastern and Southern Colorado nonmetropolitan area
08,023,Colorado,Costilla County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,025,Colorado,Crowley County,800001,Eastern and Southern Colorado nonmetropolitan area
08,027,Colorado,Custer County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,029,Colorado,Delta County,800002,Southwest Colorado nonmetropolitan area
08,031,Colorado,Denver County,19740,"Denver-Aurora-Lakewood, CO"
08,033,Colorado,Dolores County,800002,"Southwest Colorado nonmetropolitan
area"
08,035,Colorado,Douglas County,19740,"Denver-Aurora-Lakewood, CO"
08,037,Colorado,Eagle County,800003,"Northwest Colorado nonmetropolitan
area"
08,039,Colorado,Elbert County,19740,"Denver-Aurora-Lakewood, CO"
08,041,Colorado,El Paso County,17820,"Colorado Springs, CO"
08,043,Colorado,Fremont County,800002,Southwest Colorado nonmetropolitan area
08,045,Colorado,Garfield County,800003,"Northwest Colorado nonmetropolitan
area"
08,047,Colorado,Gilpin County,19740,"Denver-Aurora-Lakewood, CO"
08,049,Colorado,Grand County,800003,"Northwest Colorado nonmetropolitan
area"
08,051,Colorado,Gunnison County,800002,Southwest Colorado nonmetropolitan area
08,053,Colorado,Hinsdale County,800002,"Southwest Colorado nonmetropolitan
area"
08,055,Colorado,"Huerfano
County",800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,057,Colorado,Jackson County,800003,Northwest Colorado nonmetropolitan area
08,059,Colorado,Jefferson County,19740,"Denver-Aurora-Lakewood, CO"
08,061,Colorado,Kiowa County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,063,Colorado,Kit Carson County,800001,Eastern and Southern Colorado nonmetropolitan area
08,065,Colorado,Lake County,800003,Northwest Colorado nonmetropolitan area
08,067,Colorado,La Plata County,800002,"Southwest Colorado nonmetropolitan
area"
08,069,Colorado,Larimer County,22660,"Fort Collins, CO"
08,071,Colorado,Las Animas County,800001,Eastern and Southern Colorado nonmetropolitan area
08,073,Colorado,Lincoln County,800001,Eastern and Southern Colorado nonmetropolitan area
08,075,Colorado,Logan County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,077,Colorado,Mesa County,24300,"Grand Junction, CO"
08,079,Colorado,Mineral County,800001,Eastern and Southern Colorado nonmetropolitan area
08,081,Colorado,Moffat County,800003,"Northwest Colorado nonmetropolitan
area"
08,083,Colorado,"Montezuma
County",800002,"Southwest Colorado nonmetropolitan
area"
08,085,Colorado,Montrose County,800002,Southwest Colorado nonmetropolitan area
08,087,Colorado,Morgan County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,089,Colorado,Otero County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,091,Colorado,Ouray County,800002,Southwest Colorado nonmetropolitan area
08,093,Colorado,Park County,19740,"Denver-Aurora-Lakewood, CO"
08,095,Colorado,Phillips County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,097,Colorado,Pitkin County,800003,"Northwest Colorado nonmetropolitan
area"
08,099,Colorado,Prowers County,800001,Eastern and Southern Colorado nonmetropolitan area
08,101,Colorado,Pueblo County,39380,"Pueblo, CO"
08,103,Colorado,"Rio Blanco
County",800003,"Northwest Colorado nonmetropolitan
area"
08,105,Colorado,Rio Grande County,800001,Eastern and Southern Colorado nonmetropolitan area
08,107,Colorado,Routt County,800003,Northwest Colorado nonmetropolitan area
08,109,Colorado,"Saguache
County",800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,111,Colorado,San Juan County,800002,Southwest Colorado nonmetropolitan area
08,113,Colorado,"San Miguel
County",800002,"Southwest Colorado nonmetropolitan
area"
08,115,Colorado,Sedgwick County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
08,117,Colorado,Summit County,800003,Northwest Colorado nonmetropolitan area
08,119,Colorado,Teller County,17820,"Colorado Springs, CO"
08,121,Colorado,Washington County,800001,Eastern and Southern Colorado nonmetropolitan area
08,123,Colorado,Weld County,24540,"Greeley, CO"
08,125,Colorado,Yuma County,800001,"Eastern and Southern Colorado
nonmetropolitan area"
09,001,Connecticut,Fairfield County,14860,"Bridgeport-Stamford-Norwalk, CT"
09,003,Connecticut,Hartford County,25540,"Hartford-West Hartford-East Hartford, CT"
09,005,Connecticut,Litchfield County,900001,Connecticut nonmetropolitan area
09,007,Connecticut,"Middlesex
County",25540,"Hartford-West Hartford-East Hartford,
CT"
09,009,Connecticut,"New Haven
County",35300,"New Haven-Milford, CT"
09,011,Connecticut,New London County,35980,"Norwich-New London, CT"
09,013,Connecticut,Tolland County,25540,"Hartford-West Hartford-East Hartford,
CT"
09,015,Connecticut,"Windham
County",49340,"Worcester, MA-CT"
10,001,Delaware,Kent County,20100,"Dover, DE"
10,003,Delaware,New Castle County,37980,"Philadelphia-Camden-Wilmington, PA- NJ-DE-MD"
10,005,Delaware,Sussex County,41540,"Salisbury, MD-DE"
11,001,"District of
Columbia","District of
Columbia",47900,"Washington-Arlington-Alexandria, DC-
VA-MD-WV"
12,001,Florida,Alachua County,23540,"Gainesville, FL"
12,003,Florida,Baker County,27260,"Jacksonville, FL"
12,005,Florida,Bay County,37460,"Panama City, FL"
12,007,Florida,Bradford County,1200006,North Florida nonmetropolitan area
12,009,Florida,Brevard County,37340,"Palm Bay-Melbourne-Titusville, FL"
12,011,Florida,Broward County,33100,"Miami-Fort Lauderdale-West Palm
Beach, FL"
12,013,Florida,Calhoun County,1200006,North Florida nonmetropolitan area
12,015,Florida,Charlotte County,39460,"Punta Gorda, FL"
12,017,Florida,Citrus County,26140,"Homosassa Springs, FL"
12,019,Florida,Clay County,27260,"Jacksonville, FL"
12,021,Florida,Collier County,34940,"Naples-Immokalee-Marco Island, FL"
12,023,Florida,Columbia County,1200006,North Florida nonmetropolitan area
12,027,Florida,DeSoto County,1200003,South Florida nonmetropolitan area
12,029,Florida,Dixie County,1200006,North Florida nonmetropolitan area
12,031,Florida,Duval County,27260,"Jacksonville, FL"
12,033,Florida,Escambia County,37860,"Pensacola-Ferry Pass-Brent, FL"
12,035,Florida,Flagler County,19660,"Deltona-Daytona Beach-Ormond Beach, FL"
12,037,Florida,Franklin County,1200006,North Florida nonmetropolitan area
12,039,Florida,Gadsden County,45220,"Tallahassee, FL"
12,041,Florida,Gilchrist County,23540,"Gainesville, FL"
12,043,Florida,Glades County,1200003,South Florida nonmetropolitan area
12,045,Florida,Gulf County,37460,"Panama City, FL"
12,047,Florida,Hamilton County,1200006,North Florida nonmetropolitan area
12,049,Florida,Hardee County,1200003,South Florida nonmetropolitan area
12,051,Florida,Hendry County,1200003,South Florida nonmetropolitan area
12,053,Florida,"Hernando
County",45300,"Tampa-St. Petersburg-Clearwater, FL"
12,055,Florida,Highlands County,42700,"Sebring, FL"
12,057,Florida,"Hillsborough
County",45300,"Tampa-St. Petersburg-Clearwater, FL"
12,059,Florida,Holmes County,1200006,North Florida nonmetropolitan area
12,061,Florida,"Indian River
County",42680,"Sebastian-Vero Beach, FL"
12,063,Florida,Jackson County,1200006,North Florida nonmetropolitan area
12,065,Florida,Jefferson County,45220,"Tallahassee, FL"
12,067,Florida,Lafayette County,1200006,North Florida nonmetropolitan area
12,069,Florida,Lake County,36740,"Orlando-Kissimmee-Sanford, FL"
12,071,Florida,Lee County,15980,"Cape Coral-Fort Myers, FL"
12,073,Florida,Leon County,45220,"Tallahassee, FL"
12,075,Florida,Levy County,1200006,North Florida nonmetropolitan area
12,077,Florida,Liberty County,1200006,North Florida nonmetropolitan area
12,079,Florida,Madison County,1200006,North Florida nonmetropolitan area
12,081,Florida,Manatee County,35840,"North Port-Sarasota-Bradenton, FL"
12,083,Florida,Marion County,36100,"Ocala, FL"
12,085,Florida,Martin County,38940,"Port St. Lucie, FL"
12,086,Florida,Miami-Dade County,33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
12,087,Florida,Monroe County,1200003,South Florida nonmetropolitan area
12,089,Florida,Nassau County,27260,"Jacksonville, FL"
12,091,Florida,Okaloosa County,18880,"Crestview-Fort Walton Beach-Destin, FL"
12,093,Florida,Okeechobee County,1200003,South Florida nonmetropolitan area
12,095,Florida,Orange County,36740,"Orlando-Kissimmee-Sanford, FL"
12,097,Florida,Osceola County,36740,"Orlando-Kissimmee-Sanford, FL"
12,099,Florida,"Palm Beach
County",33100,"Miami-Fort Lauderdale-West Palm
Beach, FL"
12,101,Florida,Pasco County,45300,"Tampa-St. Petersburg-Clearwater, FL"
12,103,Florida,Pinellas County,45300,"Tampa-St. Petersburg-Clearwater, FL"
12,105,Florida,Polk County,29460,"Lakeland-Winter Haven, FL"
12,107,Florida,Putnam County,1200006,North Florida nonmetropolitan area
12,109,Florida,St. Johns County,27260,"Jacksonville, FL"
12,111,Florida,St. Lucie County,38940,"Port St. Lucie, FL"
12,113,Florida,Santa Rosa County,37860,"Pensacola-Ferry Pass-Brent, FL"
12,115,Florida,Sarasota County,35840,"North Port-Sarasota-Bradenton, FL"
12,117,Florida,Seminole County,36740,"Orlando-Kissimmee-Sanford, FL"
12,119,Florida,Sumter County,45540,"The Villages, FL"
12,121,Florida,"Suwannee
County",1200006,North Florida nonmetropolitan area
12,123,Florida,Taylor County,1200006,North Florida nonmetropolitan area
12,125,Florida,Union County,1200006,North Florida nonmetropolitan area
